city	city_ascii	province_id	province_name	lat	lng	population	density	timezone	ranking	postal	id	station_names	station_ids
Sainte-Marguerite-du-Lac-Masson	Sainte-Marguerite-du-Lac-Masson	QC	Quebec	46.056	-74.0723	2763.0	30.0	America/Toronto	4	J0T	1124208615	['LAC MASSON']	['7033673']
Saint-Prime	Saint-Prime	QC	Quebec	48.58	-72.33	2758.0	18.7	America/Toronto	3	G8J	1124389119	['ST PRIME', 'ROBERVAL A', 'ROBERVAL A']	['7067658', '7066686', '7066687']
Kuujjuaq	Kuujjuaq	QC	Quebec	58.1429	-68.3742	2754.0	9.4	America/Toronto	4	J0M	1124705411	['KUUJJUAQ A', 'KUUJJUAQ A']	['7113534', '7113535']
Atikokan	Atikokan	ON	Ontario	48.75	-91.6167	2753.0	8.6	America/Atikokan	3	P0T	1124868159	['ATIKOKAN', 'ATIKOKAN CLI', 'ATIKOKAN MARMION', 'ATIKOKAN (AUT)']	['6020379', '6020381', '6020384', '6020LPQ']
Grenville-sur-la-Rouge	Grenville-sur-la-Rouge	QC	Quebec	45.65	-74.6333	2746.0	8.7	America/Toronto	3	J0V	1124001524	[]	[]
North Cypress-Langford	North Cypress-Langford	MB	Manitoba	49.9969	-99.3982	2745.0	1.6	America/Winnipeg	4	R0K R0J	1124001785	[]	[]
Saint-Dominique	Saint-Dominique	QC	Quebec	45.5667	-72.85	2741.0	38.9	America/Toronto	3	J0H	1124847475	['ST HYACINTHE 2', 'STE ROSALIE']	['7027361', '7027718']
Macamic	Macamic	QC	Quebec	48.75	-79.0	2734.0	13.5	America/Toronto	3	J0Z	1124965674	[]	[]
Sainte-Anne-de-Sorel	Sainte-Anne-de-Sorel	QC	Quebec	46.05	-73.0667	2731.0	75.0	America/Toronto	4	J3P	1124001977	['SOREL']	['7028200']
Sundre	Sundre	AB	Alberta	51.7972	-114.6406	2729.0	245.6	America/Edmonton	3	T0M	1124001279	['SUNDRE RS', 'SUNDRE SOUTH', 'SUNDRE A']	['3026260', '3026K61', '3026KNQ']
Rougemont	Rougemont	QC	Quebec	45.4333	-73.05	2723.0	62.0	America/Toronto	3	J0L	1124876872	['MARIEVILLE', 'ROUGEMONT']	['7024627', '7026700']
Piedmont	Piedmont	QC	Quebec	45.9	-74.13	2721.0	111.7	America/Toronto	3	J0R	1124001265	['SHAWBRIDGE BOYS FARM']	['7037985']
Grimshaw	Grimshaw	AB	Alberta	56.1908	-117.6117	2718.0	383.4	America/Edmonton	3	T0H	1124339886	['BERWYN CDA']	['3070642']
Lac-des-Écorces	Lac-des-Ecorces	QC	Quebec	46.55	-75.35	2713.0	18.8	America/Toronto	3	J0W	1124808962	['BARK LAKE']	['7030447']
Markstay	Markstay	ON	Ontario	46.4912	-80.4717	2708.0	5.4	America/Toronto	4	P0H P0M	1124061532	[]	[]
Northeastern Manitoulin and the Islands	Northeastern Manitoulin and the Islands	ON	Ontario	45.9667	-81.9333	2706.0	5.5	America/Toronto	3	P0P	1124001541	['LITTLE CURRENT', 'LITTLE CURRENT']	['6094449', '6094450']
Pelican Narrows	Pelican Narrows	SK	Saskatchewan	55.1883	-102.9342	2703.0	295.0	America/Regina	3	S0P S0J	1124970223	[]	[]
McDougall	McDougall	ON	Ontario	45.45	-80.0167	2702.0	10.1	America/Toronto	3	P2A	1124000643	[]	[]
Black Diamond	Black Diamond	AB	Alberta	50.6881	-114.2333	2700.0	702.7	America/Edmonton	3	T0L	1124170822	['TURNER VALLEY RS', 'BLACK DIAMOND']	['3036641', '3030680']
Saint-Pamphile	Saint-Pamphile	QC	Quebec	46.9667	-69.7833	2685.0	19.6	America/Toronto	3	G0R	1124993070	['ST PAMPHILE']	['7057600']
Bedford	Bedford	QC	Quebec	45.1167	-72.9833	2684.0	639.4	America/Toronto	3	J0J	1124195813	[]	[]
Weedon-Centre	Weedon-Centre	QC	Quebec	45.7	-71.4667	2683.0	12.4	America/Toronto	3	J0B	1124651516	[]	[]
Lacolle	Lacolle	QC	Quebec	45.0833	-73.3667	2680.0	54.0	America/Toronto	3	J0J	1124270266	['ST BERNARD DE LACOLLE']	['7026916']
Saint-Gabriel-de-Brandon	Saint-Gabriel-de-Brandon	QC	Quebec	46.2667	-73.3833	2679.0	26.8	America/Toronto	3	J0K	1124001827	['ST GABRIEL DE BRANDON']	['7017270']
Huntingdon	Huntingdon	QC	Quebec	45.08	-74.17	2673.0	879.2	America/Toronto	3	J0S	1124322836	['HUNTINGDON', 'HUNTINGDON TEAFIELD']	['7023240', '7023256']
French River / Rivière des Français	French River / Riviere des Francais	ON	Ontario	46.1667	-80.5	2662.0	3.6	America/Toronto	3	P0M	1124000556	[]	[]
Spaniards Bay	Spaniards Bay	NL	Newfoundland and Labrador	47.6181	-53.3369	2653.0	40.4	America/St_Johns	3	A0A	1124334544	['BUTLERVILLE']	['8400QJK']
Cocagne	Cocagne	NB	New Brunswick	46.3406	-64.62	2649.0	66.78	America/Moncton	3	E4R	1124000195	['GRANDE DIGUE']	['8101880']
Pilot Butte	Pilot Butte	SK	Saskatchewan	50.4667	-104.4167	2638.0	462.3	America/Regina	3	S0G	1124343267	['REGINA KING']	['4016673']
Saint-Bruno	Saint-Bruno	QC	Quebec	48.4667	-71.65	2636.0	33.8	America/Toronto	3	G0W	1124000655	['HEBERTVILLE']	['7063040']
Laurier-Station	Laurier-Station	QC	Quebec	46.5333	-71.6333	2634.0	219.3	America/Toronto	3	G0S	1124029105	['ST FLAVIEN', 'ST FLAVIEN CDA FE']	['7027259', '7027260']
Saint-Anicet	Saint-Anicet	QC	Quebec	45.12	-74.35	2626.0	19.4	America/Toronto	3	J0S	1124287636	['ST ANICET', 'ST-ANICET 1']	['7026836', '702FQLF']
Cap-Chat	Cap-Chat	QC	Quebec	49.1	-66.6833	2623.0	14.4	America/Toronto	3	G0J	1124662875	['CAP CHAT', 'CAP CHAT DELVAL', 'CAP CHAT EST', 'LES FONDS', 'CAP CHAT (AUT)', 'CAP-CHAT']	['7051040', '7051041', '7051042', '7054296', '70510M0', '705S002']
Sexsmith	Sexsmith	AB	Alberta	55.3508	-118.7825	2620.0	197.9	America/Edmonton	3	T0H	1124024490	[]	[]
Notre-Dame-de-Lourdes	Notre-Dame-de-Lourdes	QC	Quebec	46.1	-73.4333	2595.0	72.6	America/Toronto	4	J0K	1124935751	['STE ELIZABETH']	['7017148']
Ville-Marie	Ville-Marie	QC	Quebec	47.3333	-79.4333	2595.0	424.8	America/Toronto	3	J9V	1124001938	['VILLE MARIE']	['7088760']
Wickham	Wickham	QC	Quebec	45.75	-72.5	2587.0	26.2	America/Toronto	3	J0C	1124353605	[]	[]
Shippegan	Shippegan	NB	New Brunswick	47.7439	-64.7178	2580.0	257.6	America/Moncton	3	E8S	1124198415	['HAUT SHIPPAGAN', 'LAMEQUE', 'SHIPPEGAN']	['8102206', '8102336', '8104975']
East Garafraxa	East Garafraxa	ON	Ontario	43.85	-80.25	2579.0	15.5	America/Toronto	3	L9W	1124000753	['GRAND VALLEY WPCP', 'WALDEMAR']	['6142991', '6149205']
Unity	Unity	SK	Saskatchewan	52.4333	-109.1667	2573.0	244.6	America/Swift_Current	3	S0K	1124230227	['UNITY']	['4048320']
Rimbey	Rimbey	AB	Alberta	52.6333	-114.2167	2567.0	225.1	America/Edmonton	3	T0C	1124861733	['RIMBEY']	['3025494']
High Prairie	High Prairie	AB	Alberta	55.4325	-116.4861	2564.0	355.3	America/Edmonton	3	T0G	1124163323	['HIGH PRAIRIE', 'HIGH PRAIRIE A', 'HIGH PRAIRIE CDA EPF', 'HIGH PRAIRIE RS', 'HIGH PRAIRIE AGDM', 'HIGH PRAIRIE NORTH']	['3063160', '3063162', '3063176', '3063180', '3063165', '3063178']
Turner Valley	Turner Valley	AB	Alberta	50.6739	-114.2786	2559.0	442.1	America/Edmonton	3	T0L	1124557397	['MILLARVILLE', 'TURNER VALLEY', 'TURNER VALLEY RS', 'TURNER VALLEY']	['3034552', '3036640', '3036641', '303FFLR']
Hanna	Hanna	AB	Alberta	51.6383	-111.9419	2559.0	290.6	America/Edmonton	3	T0J	1124751402	['HANNA']	['3023000']
Neuville	Neuville	QC	Quebec	46.7	-71.5833	2543.0	162.5	America/Toronto	3	G0A	1124862301	['ST AUGUSTIN']	['7016900']
Fort Smith	Fort Smith	NT	Northwest Territories	60.026	-112.0821	2542.0	27.4	America/Yellowknife	4	X0E	1124491408	['FORT SMITH A', 'FORT SMITH A', 'FORT SMITH A']	['2202200', '2202201', '2202203']
Maria	Maria	QC	Quebec	48.1667	-65.9833	2536.0	26.7	America/Toronto	3	G0C	1124002967	[]	[]
Saint-Chrysostome	Saint-Chrysostome	QC	Quebec	45.1	-73.7667	2522.0	25.2	America/Toronto	3	J0S	1124333805	['HEMMINGFORD FOUR WINDS']	['7023075']
Greater Madawaska	Greater Madawaska	ON	Ontario	45.2722	-76.8589	2518.0	2.4	America/Toronto	3	K7V K0J	1124001487	['MOUNT ST PATRICK']	['6105512']
Berwick	Berwick	NS	Nova Scotia	45.0475	-64.736	2509.0	381.3	America/Halifax	3	B0P	1124831957	['WATERVILLE CAMBRIDGE', 'BERWICK', 'SOUTH MOUNTAIN']	['8206222', '8200578', '8205185']
Saint-Damase	Saint-Damase	QC	Quebec	45.5333	-73.0	2506.0	31.7	America/Toronto	3	J0H	1124245814	['MONT ST HILAIRE', 'ST HYACINTHE 2']	['7025330', '7027361']
Disraeli	Disraeli	QC	Quebec	45.9	-71.35	2502.0	362.1	America/Toronto	3	G0N	1124115327	['DISRAELI']	['7022000']
Meadow Lake No. 588	Meadow Lake No. 588	SK	Saskatchewan	54.1213	-108.2837	2501.0	0.4	America/Swift_Current	4	S0M S9X	1124001846	[]	[]
Elkford	Elkford	BC	British Columbia	50.0214	-114.9158	2499.0	24.6	America/Edmonton	3	V0B	1124000218	['ELKFORD']	['1152653']
Georgian Bay	Georgian Bay	ON	Ontario	44.9833	-79.8167	2499.0	4.6	America/Toronto	3	L0K	1124001020	[]	[]
Saint-Alexandre	Saint-Alexandre	QC	Quebec	45.2333	-73.1167	2495.0	32.8	America/Toronto	3	J0J	1124016760	['SABREVOIS']	['7026734']
Hérbertville	Herbertville	QC	Quebec	48.3473	-71.6784	2491.0	9.5	America/Toronto	4	G8N	1124806332	[]	[]
Moosomin	Moosomin	SK	Saskatchewan	50.142	-101.67	2485.0	327.5	America/Regina	3	S0G	1124103159	['MOOSOMIN']	['4015360']
Highlands	Highlands	BC	British Columbia	48.52	-123.5	2482.0	65.3	America/Vancouver	3	V9B V9E	1124001752	['SAANICH OLDFIELD NORTH', 'VICTORIA PROSPECT LAKE', 'BRENTWOOD CLARKE ROAD', 'BRENTWOOD W SAANICH RD', 'FINLAYSON ARM RD', 'MALAHAT', 'MILLSTREAM', 'SAANICH DOM ASTRO OBS', 'SAANICH OLDFIELD', 'SAANICH CAMOSUN COLLEGE', 'VICTORIA CAREY ROAD', 'VICTORIA FRANCIS PARK', 'VICTORIA HIGHLAND', 'VICTORIA HOLLAND 2', 'VICTORIA HARTLAND CS', 'VICTORIA HIGHLANDS NORTH']	['101F942', '101Q6NN', '1010961', '1010965', '1012883', '1014820', '1015150', '10169DK', '10169MK', '1016941', '1018600', '1018605', '1018616', '1018617', '1018FJ5', '1018618']
North Kawartha	North Kawartha	ON	Ontario	44.75	-78.1	2479.0	3.2	America/Toronto	3	K0L	1124001184	['APSLEY']	['6160297']
Sainte-Thècle	Sainte-Thecle	QC	Quebec	46.8167	-72.5	2478.0	11.6	America/Toronto	3	G0X	1124387301	['HERVEY JONCTION']	['7013102']
Fermont	Fermont	QC	Quebec	52.7833	-67.0833	2474.0	5.2	America/Toronto	3	G0G	1124001089	['FERMONT']	['704BC70']
Esterhazy	Esterhazy	SK	Saskatchewan	50.65	-102.0667	2472.0	520.9	America/Regina	3	S0A	1124095034	[]	[]
Holyrood	Holyrood	NL	Newfoundland and Labrador	47.3833	-53.1333	2471.0	19.6	America/St_Johns	4	A0A	1124289617	['HOLYROOD', 'HOLYROOD ULTRAMAR', 'HOLYROOD']	['8402300', '8402310', '8402303']
La Présentation	La Presentation	QC	Quebec	45.6667	-73.05	2466.0	26.1	America/Toronto	3	J0H	1124865042	['STE MADELEINE']	['7027517']
Beaverlodge	Beaverlodge	AB	Alberta	55.2094	-119.4292	2465.0	430.5	America/Edmonton	3	T0H	1124894073	['BEAVERLODGE CDA', 'SASKATOON MOUNTAIN', 'BEAVERLODGE CDA', 'BEAVERLODGE RCS']	['3070560', '3075760', '30705E9', '3070600']
Sainte-Catherine-de-Hatley	Sainte-Catherine-de-Hatley	QC	Quebec	45.25	-72.05	2464.0	28.5	America/Toronto	3	J0B	1124000135	['MAGOG']	['7024440']
Saint-Basile	Saint-Basile	QC	Quebec	46.75	-71.8167	2463.0	25.1	America/Toronto	3	G0A	1124369196	[]	[]
Saint-Raphaël	Saint-Raphael	QC	Quebec	46.8	-70.75	2463.0	20.3	America/Toronto	4	G0R	1124630982	['ST RAPHAEL', 'ST VALLIER']	['7057680', '7057775']
Saint-Martin	Saint-Martin	QC	Quebec	45.9667	-70.65	2462.0	20.8	America/Toronto	4	G0M	1124001971	[]	[]
Causapscal	Causapscal	QC	Quebec	48.3667	-67.2333	2458.0	15.2	America/Toronto	3	G0J	1124289460	['CAUSAPSCAL', 'CAUSAPSCAL AIRPORT']	['7051200', '7051201']
Brigham	Brigham	QC	Quebec	45.25	-72.85	2457.0	28.2	America/Toronto	3	J2K	1124336821	['BRIGHAM', 'FARNHAM']	['7020833', '7022320']
Sainte-Victoire-de-Sorel	Sainte-Victoire-de-Sorel	QC	Quebec	45.95	-73.0833	2457.0	32.6	America/Toronto	4	J0G	1124001523	['STE VICTOIRE']	['7027780']
Perry	Perry	ON	Ontario	45.5	-79.2833	2454.0	13.1	America/Toronto	3	P0A	1124001994	['CHARLINCH', 'EMSDALE', 'SCOTIA']	['6111375', '6112313', '6117663']
Port-Daniel--Gascons	Port-Daniel--Gascons	QC	Quebec	48.1833	-64.9667	2453.0	8.1	America/Toronto	3	G0C	1124001024	['PORT DANIEL']	['7056120']
Rosetown	Rosetown	SK	Saskatchewan	51.55	-107.9833	2451.0	201.9	America/Swift_Current	3	S0L	1124742251	['ROSETOWN CDA EPF', 'ROSETOWN EAST']	['4046880', '4046884']
Minnedosa	Minnedosa	MB	Manitoba	50.2453	-99.8428	2449.0	161.1	America/Winnipeg	3	R0J	1124860237	['MINNEDOSA']	['5011760']
Labelle	Labelle	QC	Quebec	46.2833	-74.7333	2445.0	12.3	America/Toronto	3	J0T	1124748931	[]	[]
Lincoln	Lincoln	NB	New Brunswick	45.8716	-66.5437	2441.0	95.6	America/Moncton	4	E3B	1124001266	['FREDERICTON A', 'FREDERICTON CDA', 'OROMOCTO', 'FREDERICTON CDA CS', 'FREDERICTON INTL A']	['8101500', '8101600', '8103800', '8101605', '8101505']
Black River-Matheson	Black River-Matheson	ON	Ontario	48.5333	-80.4667	2438.0	2.1	America/Toronto	3	P0K	1124000106	['MATHESON', 'MATHESON ONT HYDRO']	['6075012', '6075013']
Saint-Michel-des-Saints	Saint-Michel-des-Saints	QC	Quebec	46.6833	-73.9167	2436.0	4.9	America/Toronto	3	J0K	1124969050	['ST MICHEL DES SAINTS']	['7077570']
Dufferin	Dufferin	MB	Manitoba	49.5319	-98.07	2435.0	2.7	America/Winnipeg	4	R0G	1124001018	['CARMAN 2', 'GRAYSVILLE', 'CARMAN U OF M CS']	['5020553', '5021160', '502I001']
Saint-Victor	Saint-Victor	QC	Quebec	46.15	-70.9	2430.0	20.2	America/Toronto	3	G0M	1124899336	[]	[]
Sicamous	Sicamous	BC	British Columbia	50.8378	-118.9703	2429.0	192.0	America/Vancouver	3	V0E	1124519194	['CANOE POINT', 'SICAMOUS', 'SICAMOUS 2']	['1161312', '1167275', '1167276']
Cap Pele	Cap Pele	NB	New Brunswick	46.2172	-64.2822	2425.0	103.8	America/Moncton	4	E4N	1124541608	['CAP PELE']	['8100779']
Kelsey	Kelsey	MB	Manitoba	53.7356	-101.395	2424.0	2.8	America/Winnipeg	3	R9A R0B	1124001840	[]	[]
Killaloe, Hagarty and Richards	Killaloe, Hagarty and Richards	ON	Ontario	45.6	-77.5	2420.0	6.1	America/Toronto	3	K0J	1124001779	['KILLALOE']	['6104125']
Alvinston	Alvinston	ON	Ontario	42.8489	-81.9049	2411.0	7.7	America/Toronto	4	N0N	1124753895	['ALVINSTON']	['6120250']
Trenton	Trenton	NS	Nova Scotia	45.6193	-62.6332	2407.0	396.7	America/Halifax	3	B0K	1124776153	['ABERCROMBIE POINT', 'NEW GLASGOW TRENTON', 'STELLARTON', 'STELLARTON LOURDES', 'TRENTON MUNICIPAL A']	['8200015', '8203905', '8205400', '8205401', '8205950']
Lunenburg	Lunenburg	NS	Nova Scotia	44.3833	-64.3167	2405.0	560.1	America/Halifax	3	B0J	1124214420	['LILY DALE', 'LUNENBURG']	['8202950', '8203210']
Saint-Éphrem-de-Beauce	Saint-Ephrem-de-Beauce	QC	Quebec	46.0516	-70.9374	2400.0	20.2	America/Toronto	4	G0M	1124956973	['ST EPHREM']	['7027200']
Chase	Chase	BC	British Columbia	50.8189	-119.6844	2399.0	639.3	America/Vancouver	3	V0E	1124452830	['CHASE']	['1161470']
Léry	Lery	QC	Quebec	45.35	-73.8	2390.0	230.7	America/Toronto	3	J6N	1124481204	['MERCIER']	['7024878']
Assiniboia	Assiniboia	SK	Saskatchewan	49.6167	-105.9833	2389.0	630.3	America/Regina	3	S0H	1124513932	[]	[]
Tumbler Ridge	Tumbler Ridge	BC	British Columbia	55.1333	-121.0	2389.0	1.3	America/Dawson_Creek	3	V0C	1124001642	[]	[]
Salisbury	Salisbury	NB	New Brunswick	46.0377884219739	-65.0479059884912	2387.0	176.1	America/Moncton	4	E4J	1124001982	[]	[]
Témiscaming	Temiscaming	QC	Quebec	46.7167	-79.1	2385.0	3.3	America/Toronto	3	J0Z	1124002169	['BARRAGE TEMISCAMINGUE']	['7080468']
Magrath	Magrath	AB	Alberta	49.4239	-112.8683	2374.0	396.4	America/Edmonton	3	T0K	1124735480	['MAGRATH', 'MAGRATH 2']	['3034160', '3034162']
Sainte-Geneviève-de-Berthier	Sainte-Genevieve-de-Berthier	QC	Quebec	46.0833	-73.2167	2365.0	35.5	America/Toronto	4	J0K	1124001090	['BERTHIERVILLE']	['7010720']
Logy Bay-Middle Cove-Outer Cove	Logy Bay-Middle Cove-Outer Cove	NL	Newfoundland and Labrador	47.63	-52.68	2364.0	139.1	America/St_Johns	3	A1K	1124001213	"['LOGY BAY', ""ST JOHN'S"", ""ST JOHN'S A"", ""ST. JOHN'S INTL A""]"	['8402568', '8403501', '8403506', '8403505']
Buctouche	Buctouche	NB	New Brunswick	46.4719	-64.7249	2361.0	130.5	America/Moncton	3	E4S	1124405790	['BOUCTOUCHE', 'BOUCTOUCHE CDA', 'BOUCTOUCHE CDA CS']	['8100590', '8100592', '8100593']
Grand Manan	Grand Manan	NB	New Brunswick	44.69	-66.82	2360.0	15.8	America/Moncton	3	E5G	1124000229	['SEAL COVE', 'GRAND MANAN', 'GRAND MANAN SAR CS']	['810M937', '8101920', '8101925']
Sainte-Madeleine	Sainte-Madeleine	QC	Quebec	45.6	-73.1	2356.0	439.8	America/Toronto	3	J0H	1124000679	['MONT ST HILAIRE', 'MONT ST HILAIRE', 'MONT ST HILAIRE MCGILL', 'STE MADELEINE']	['7025328', '7025330', '7025332', '7027517']
Anmore	Anmore	BC	British Columbia	49.3144	-122.8564	2356.0	85.6	America/Vancouver	3	V3H	1124001000	['NORTH VANCOUVER DOLLARTON', 'COQUITLAM MUNDY PARK 2', 'BURNABY LAKE', 'BURNABY MTN TERMINAL', 'BURNABY SIMON FRASER U', 'BURQUITLAM VANCOUVER GOLF COURSE', 'COQUITLAM', 'COQUITLAM COMO LAKE AVE', 'COQUITLAM LAKE', 'INDIAN ARM WOODLANDS', 'IOCO REFINERY', 'N VANCOUVER DOLLARTON 2', 'NORTH BURNABY UNION', 'PORT MOODY GLENAYRE', 'PORT MOODY MERIDIAN', 'PORT COQUITLAM', 'PORT COQUITLAM CITY YARD', 'PORT MOODY CENTRE', 'COQUITLAM NORTH', 'INDIAN ARM FARRER COVE', 'COQUITLAM MUNDY PARK 3', 'COQUITLAM LAFARGE']	['110NFNF', '1101Q9A', '1101153', '1101155', '1101158', '1101200', '1101888', '1101889', '1101890', '1103648', '1103660', '1105F5F', '1105627', '1106CL2', '1106L3K', '1106255', '1106256', '11063L2', '110A8R1', '110L6M7', '1101QRJ', '110188H']
Sainte-Croix	Sainte-Croix	QC	Quebec	46.62	-71.73	2352.0	33.8	America/Toronto	3	G0S	1124208011	['DONNACONA', 'STE CROIX']	['7012070', '7027088']
Algonquin Highlands	Algonquin Highlands	ON	Ontario	45.4	-78.75	2351.0	2.3	America/Toronto	3	K0M	1124001381	[]	[]
Valcourt	Valcourt	QC	Quebec	45.5	-72.3167	2349.0	467.3	America/Toronto	3	J0E	1124334549	['VALCOURT']	['7028580']
Gimli	Gimli	MB	Manitoba	50.6330912150395	-96.9923294282923	2345.0	938.0	America/Winnipeg	3	R0C	1124472413	['GIMLI', 'GIMLI A', 'GIMLI WRB', 'GIMLI', 'GIMLI INDUSTRIAL PARK', 'GIMLI HARBOUR CS', 'GIMLI CLIMATE']	['5031038', '5031040', '5031043', '5031039', '50310D0', '5031041', '5031042']
Saint George	Saint George	NB	New Brunswick	45.2916	-66.8501	2341.0	4.7	America/Moncton	4	E5C	1124000156	[]	[]
Saint-Mathieu	Saint-Mathieu	QC	Quebec	45.3167	-73.5164	2339.0	74.5	America/Toronto	3	J0L	1124978563	['ST CONSTANT', 'ST MATHIEU LAPRAIRIE', 'ST REMI']	['7027085', '7027560', '7027690']
Paquetville	Paquetville	NB	New Brunswick	47.6334	-65.1803	2329.0	10.6	America/Moncton	4	E8R	1124000770	[]	[]
Clearwater	Clearwater	BC	British Columbia	51.65	-120.0333	2324.0	41.7	America/Vancouver	3	V0E	1124911350	['CLEARWATER CANDLE CRK', 'CLEARWATER BLACKPOOL', 'CLEARWATER', 'CLEARWATER SUNSHINE', 'CLEARWATER AUTO']	['116A655', '1161FN5', '1161655', '1161656', '1161650']
Addington Highlands	Addington Highlands	ON	Ontario	45.0	-77.25	2323.0	1.7	America/Toronto	3	K0H	1124001921	[]	[]
Lillooet	Lillooet	BC	British Columbia	50.6864	-121.9364	2321.0	84.4	America/Vancouver	3	V0K	1124632130	['EAST LILLOOET', 'LILLOOET A', 'LILLOOET', 'LILLOOET HEIGHTS', 'LILLOOET RUSSELL ST', 'LILLOOET SETON BCHPA', 'LILLOOET']	['1112625', '11146K0', '1114620', '1114623', '1114626', '1114627', '1114619']
Burin	Burin	NL	Newfoundland and Labrador	47.05	-55.18	2315.0	67.8	America/St_Johns	3	A0E	1124434509	['BURIN', 'SALT POND']	['8400810', '8403623']
Grand Bank	Grand Bank	NL	Newfoundland and Labrador	47.1	-55.7833	2310.0	136.1	America/St_Johns	3	A0E	1124257527	['FORTUNE', 'GRAND BANK', 'GRAND BANK']	['8401618', '8401999', '8402000']
Waterville	Waterville	QC	Quebec	45.2667	-71.9	2307.0	52.4	America/Toronto	3	J0B	1124639721	['COMPTON STATION CDA FE', 'NORTH HATLEY']	['7021917', '7025660']
Minto	Minto	NB	New Brunswick	46.1497	-66.1067	2305.0	72.8	America/Moncton	3	E4B	1124754728	[]	[]
Rosthern No. 403	Rosthern No. 403	SK	Saskatchewan	52.6206	-106.3967	2300.0	2.4	America/Regina	4	S0K	1124001178	['ROSTHERN']	['4056920']
Mansfield-et-Pontefract	Mansfield-et-Pontefract	QC	Quebec	45.8611	-76.7392	2285.0	4.8	America/Toronto	3	J0X	1124000865	['FORT COULONGE']	['7032440']
Saint-Denis	Saint-Denis	QC	Quebec	45.7833	-73.15	2285.0	26.9	America/Toronto	3	J0H	1124298615	[]	[]
Gore	Gore	QC	Quebec	45.77	-74.25	2283.0	25.4	America/Toronto	3	J0V	1124000246	[]	[]
Outlook	Outlook	SK	Saskatchewan	51.5	-107.05	2279.0	291.0	America/Swift_Current	3	S0L	1124721522	['OUTLOOK', 'OUTLOOK PFRA']	['4055720', '4055736']
Saint-Gédéon-de-Beauce	Saint-Gedeon-de-Beauce	QC	Quebec	45.85	-70.6333	2277.0	11.6	America/Toronto	4	G0M	1124765625	['ST GEDEON']	['7027277']
Saint-Léonard-d'Aston	Saint-Leonard-d'Aston	QC	Quebec	46.1	-72.3667	2271.0	27.5	America/Toronto	3	J0C	1124836222	[]	[]
Fort-Coulonge	Fort-Coulonge	QC	Quebec	45.85	-76.7333	2263.0	462.4	America/Toronto	3	J0X	1124453309	['FORT COULONGE']	['7032440']
Albanel	Albanel	QC	Quebec	48.8833	-72.45	2262.0	11.4	America/Toronto	3	G8M	1124386968	['ALBANEL', 'NORMANDIN CDA']	['7060080', '7065640']
St. Anthony	St. Anthony	NL	Newfoundland and Labrador	51.3725	-55.5947	2258.0	61.0	America/St_Johns	3	A0K	1124808047	['ST ANTHONY', 'ST ANTHONY']	['8403400', '8403401']
Pessamit	Pessamit	QC	Quebec	49.0485	-68.6814	2256.0	8.8	America/Toronto	4	G0H	1124000551	[]	[]
Logan Lake	Logan Lake	BC	British Columbia	50.4911	-120.8153	2255.0	7.0	America/Vancouver	3	V0K	1124000306	['LOGAN LAKE']	['1124668']
Maskinongé	Maskinonge	QC	Quebec	46.2333	-73.0167	2253.0	30.2	America/Toronto	3	J0K	1124944084	['LOUISEVILLE', 'MASKINONGE', 'ST JUSTIN']	['7014332', '7014630', '7017435']
Saint-Charles-de-Bellechasse	Saint-Charles-de-Bellechasse	QC	Quebec	46.7667	-70.95	2246.0	24.1	America/Toronto	4	G0R	1124845287	[]	[]
Fogo Island	Fogo Island	NL	Newfoundland and Labrador	49.6667	-54.1833	2244.0	9.4	America/St_Johns	3	A0G	1124001746	['FOGO']	['8401601']
Neebing	Neebing	ON	Ontario	48.1833	-89.4667	2241.0	2.6	America/Toronto	3	P7L	1124000953	['TRANQUILLO RIDGE']	['6048864']
Port McNeill	Port McNeill	BC	British Columbia	50.5903	-127.0847	2234.0	149.9	America/Vancouver	3	V0N	1124339378	['PORT MCNEILL']	['1026323']
Hatley	Hatley	QC	Quebec	45.27	-71.95	2230.0	31.1	America/Toronto	4	J0B	1124001440	['COMPTON STATION CDA FE', 'NORTH HATLEY']	['7021917', '7025660']
East Broughton	East Broughton	QC	Quebec	46.2167	-71.0667	2229.0	255.3	America/Toronto	3	G0N	1124076092	['BROUGHTON STATION', 'EAST BROUGHTON']	['7020865', '7022285']
Saint-Polycarpe	Saint-Polycarpe	QC	Quebec	45.3	-74.3	2224.0	31.8	America/Toronto	3	J0P	1124227112	['DE BEAUJEU', 'SAINT-POLYCARPE']	['701J9NM', '7016474']
Deschambault	Deschambault	QC	Quebec	46.6436	-72.0236	2220.0	17.8	America/Toronto	4	G0A	1124057933	['DESCHAMBAULT']	['7011983']
Canora	Canora	SK	Saskatchewan	51.6339	-102.4369	2219.0	303.7	America/Regina	3	S0A	1124454845	['CANORA']	['4011095']
Upper Miramichi	Upper Miramichi	NB	New Brunswick	46.5254	-66.2085	2218.0	1.2	America/Moncton	4	E9C E6A	1124001963	['DOAKTOWN']	['8101200']
Tofino	Tofino	BC	British Columbia	49.1275	-125.8852	2217.0	183.1	America/Vancouver	4	V0R	1124140302	['CLAYOQUOT', 'LENNARD ISLAND', 'TOFINO VILLAGE']	['1031650', '1034600', '1038207']
Hardwicke	Hardwicke	NB	New Brunswick	47.0208	-65.0302	2201.0	7.9	America/Moncton	4	E1N E9A	1124081011	[]	[]
